clap_rank,guitar_rank,hat_rank,kick_rank,piano_rank,rim_rank,shake_rank,snare_rank,synth_rank,clap,guitar,hat,kick,piano,rim,shake,snare,synth,oscType_0,isNoise_0,A_0,D_0,S_0,R_0,pitch_0_0,pitch_1_0,pitch_2_0,pitch_3_0,bpCutLow_0,bpCutHigh_0,bpOrder_0,amplitude_0,start_0,length_0
8.0,3.0,4.0,5.0,6.0,7.0,9.0,2.0,1.0,0.047659121453762054,0.14636826515197754,0.1424657702445984,0.10566122829914093,0.10149171203374863,0.10095176100730896,0.0,0.16528132557868958,0.19012081623077393,1,0,0,0,2,2,70,88,32,0,58,100,2,0,0,6
6.0,5.0,1.0,7.0,8.0,9.0,3.0,4.0,2.0,0.08868899196386337,0.10470274835824966,0.21756763756275177,0.06838643550872803,0.0582326240837574,0.0,0.12927083671092987,0.12173730134963989,0.21141348779201508,2,1,0,1,2,3,114,48,40,64,88,108,0,1,7,1
9.0,2.0,3.0,5.0,4.0,6.0,8.0,7.0,1.0,0.0,0.19432875514030457,0.16594204306602478,0.08942067623138428,0.11038640141487122,0.08770683407783508,0.01734066754579544,0.07217591255903244,0.2626986801624298,1,0,2,2,3,2,20,20,48,32,40,86,1,0,4,5
9.0,3.0,5.0,2.0,7.0,4.0,8.0,6.0,1.0,0.0,0.16038475930690765,0.11084002256393433,0.20220258831977844,0.04051410034298897,0.11912760883569717,0.03173278272151947,0.05728800222277641,0.27791014313697815,0,0,3,2,2,2,70,20,32,16,38,41,1,1,4,4
9.0,5.0,3.0,2.0,8.0,4.0,6.0,7.0,1.0,0.0,0.07753090560436249,0.17961186170578003,0.1974119246006012,0.027603449299931526,0.09299246221780777,0.06424451619386673,0.030163545161485672,0.33044135570526123,1,1,2,3,1,3,60,68,0,112,14,15,1,3,6,3
5.0,2.0,4.0,9.0,3.0,7.0,8.0,6.0,1.0,0.050013087689876556,0.23207026720046997,0.14205202460289001,0.0,0.1765054315328598,0.014088996686041355,0.007165317889302969,0.032192081212997437,0.34591278433799744,0,1,2,2,2,0,48,84,72,80,56,84,1,1,9,0
7.0,5.0,2.0,6.0,8.0,9.0,4.0,3.0,1.0,0.052209652960300446,0.08422216773033142,0.24985523521900177,0.06631112843751907,0.016566168516874313,0.0,0.10928865522146225,0.1545129418373108,0.26703405380249023,1,0,0,2,2,2,70,4,72,0,90,119,0,3,7,1
5.0,2.0,3.0,8.0,7.0,6.0,9.0,4.0,1.0,0.08557656407356262,0.18193282186985016,0.15207897126674652,0.0034426844213157892,0.06894388049840927,0.08190043270587921,0.0,0.13081979751586914,0.2953048646450043,0,1,1,1,0,0,74,40,0,96,52,100,1,2,7,2
7.0,4.0,2.0,6.0,9.0,8.0,5.0,3.0,1.0,0.042915817350149155,0.11501210927963257,0.2362677901983261,0.04388994723558426,0.0,0.02321985736489296,0.05001071095466614,0.22603349387645721,0.2626502513885498,1,0,0,0,3,2,66,16,16,0,68,116,1,1,7,1
8.0,5.0,2.0,3.0,9.0,4.0,7.0,6.0,1.0,0.024335213005542755,0.0975048840045929,0.1754027009010315,0.1416926234960556,0.0,0.1372491866350174,0.07450632750988007,0.09370091557502747,0.25560814142227173,0,0,0,3,1,2,86,100,88,0,104,115,0,1,0,4
9.0,2.0,4.0,3.0,8.0,5.0,7.0,6.0,1.0,0.0,0.21185195446014404,0.10190726071596146,0.1898876279592514,0.03922596201300621,0.07720653712749481,0.0402970090508461,0.04031592980027199,0.2993077337741852,2,1,2,0,3,1,44,84,88,0,18,48,2,2,2,0
9.0,4.0,3.0,2.0,6.0,5.0,7.0,8.0,1.0,0.0,0.14665649831295013,0.14860138297080994,0.1658148616552353,0.05849328264594078,0.08737719058990479,0.04731176421046257,0.026832064613699913,0.31891295313835144,0,0,3,3,2,3,30,80,48,16,18,62,1,2,6,3
9.0,2.0,5.0,4.0,3.0,6.0,8.0,7.0,1.0,0.0,0.1753930300474167,0.14274723827838898,0.16662569344043732,0.16801223158836365,0.05390707775950432,0.027238324284553528,0.05176261439919472,0.2143137902021408,1,1,1,2,3,2,110,16,88,112,2,59,0,2,9,0
6.0,2.0,4.0,8.0,3.0,5.0,9.0,7.0,1.0,0.04409902170300484,0.18572361767292023,0.09426846355199814,0.02433982491493225,0.1833171248435974,0.044858574867248535,0.0,0.043940190225839615,0.379453182220459,1,1,0,1,2,2,48,0,112,48,66,75,2,3,6,3
9.0,6.0,1.0,4.0,8.0,7.0,5.0,3.0,2.0,0.0,0.042720403522253036,0.26576006412506104,0.14562976360321045,0.018739067018032074,0.02816890925168991,0.09582920372486115,0.17112956941127777,0.23202301561832428,0,1,3,1,2,1,114,68,40,0,98,104,0,1,0,1
9.0,3.0,2.0,4.0,6.0,5.0,7.0,8.0,1.0,0.0,0.14926739037036896,0.16987785696983337,0.10291213542222977,0.05017584189772606,0.06288930028676987,0.04507995769381523,0.008565850555896759,0.41123166680336,0,0,2,1,1,2,46,100,0,96,80,118,0,0,2,3
8.0,7.0,2.0,5.0,9.0,6.0,3.0,4.0,1.0,0.03321271389722824,0.03703241050243378,0.21970680356025696,0.1082739531993866,0.0,0.08463848382234573,0.13228197395801544,0.118826724588871,0.26602694392204285,0,0,2,1,0,1,58,8,48,0,98,114,2,0,3,6
9.0,7.0,2.0,3.0,8.0,5.0,4.0,6.0,1.0,0.0,0.07861845195293427,0.24226099252700806,0.1219550222158432,0.006376372184604406,0.09867478162050247,0.10025325417518616,0.09369973838329315,0.25816139578819275,0,1,1,3,2,2,92,24,72,80,96,98,2,1,7,1
8.0,4.0,3.0,2.0,5.0,7.0,9.0,6.0,1.0,0.01326053962111473,0.13436639308929443,0.13965360820293427,0.18421600759029388,0.1201939582824707,0.06554824113845825,0.0,0.10411600023508072,0.23864524066448212,0,0,0,3,0,3,72,20,16,112,8,98,0,2,9,0
9.0,2.0,5.0,3.0,4.0,6.0,8.0,7.0,1.0,0.0,0.197129487991333,0.10274013131856918,0.15648916363716125,0.12573924660682678,0.05921999365091324,0.017738452181220055,0.019108377397060394,0.32183516025543213,0,1,0,1,1,3,28,60,112,80,46,59,1,2,8,1
6.0,3.0,2.0,4.0,9.0,8.0,5.0,7.0,1.0,0.06950987130403519,0.13781455159187317,0.16726544499397278,0.12741893529891968,0.0,0.015805890783667564,0.08788066357374191,0.060604944825172424,0.3336997330188751,0,0,1,2,3,0,106,0,40,48,10,83,1,1,3,1
4.0,2.0,3.0,8.0,7.0,9.0,6.0,5.0,1.0,0.11749493330717087,0.19530244171619415,0.17308200895786285,0.0024998013395816088,0.06231263652443886,0.0,0.06609887629747391,0.11103152483701706,0.2721777856349945,0,1,3,3,3,0,4,104,112,16,64,106,0,1,5,2
9.0,4.0,2.0,3.0,8.0,7.0,5.0,6.0,1.0,0.0,0.09002668410539627,0.2337190806865692,0.10812632739543915,0.016852622851729393,0.059980425983667374,0.08151455223560333,0.0757056251168251,0.3340746760368347,0,1,1,1,0,1,34,48,16,48,108,119,0,1,4,5
7.0,2.0,4.0,8.0,3.0,5.0,6.0,9.0,1.0,0.031914178282022476,0.2137301117181778,0.13432949781417847,0.015523969195783138,0.13896088302135468,0.06743817776441574,0.06295688450336456,0.0,0.3351462781429291,0,1,2,0,2,1,106,76,104,112,46,77,2,1,9,0
5.0,2.0,3.0,9.0,4.0,7.0,8.0,6.0,1.0,0.09946656972169876,0.18453486263751984,0.14976663887500763,0.0,0.11135777831077576,0.0955868735909462,0.05211234465241432,0.09690237790346146,0.21027256548404694,0,1,1,3,1,0,46,112,48,96,44,94,2,2,0,6
8.0,5.0,2.0,3.0,9.0,7.0,6.0,4.0,1.0,0.001161149237304926,0.11757048219442368,0.18039700388908386,0.1316407322883606,0.0,0.04406443610787392,0.06109154224395752,0.11869538575410843,0.3453792631626129,0,0,0,2,2,1,116,0,96,0,64,119,1,2,8,1
7.0,5.0,2.0,6.0,9.0,8.0,3.0,4.0,1.0,0.047322697937488556,0.10398417711257935,0.21890930831432343,0.08946309238672256,0.0,0.038234252482652664,0.13828781247138977,0.1103692278265953,0.25342944264411926,0,1,3,1,3,1,24,68,40,16,84,104,1,3,3,2
5.0,2.0,3.0,9.0,4.0,8.0,7.0,6.0,1.0,0.10430842638015747,0.21689899265766144,0.14859992265701294,0.0,0.11596962809562683,0.02507329359650612,0.04673541337251663,0.054421789944171906,0.28799253702163696,0,1,1,2,3,0,104,68,72,64,70,89,2,1,3,6
9.0,4.0,3.0,5.0,8.0,2.0,7.0,6.0,1.0,0.0,0.1251818984746933,0.1620021015405655,0.11840615421533585,0.005913487169891596,0.20592881739139557,0.03409278020262718,0.03934209421277046,0.3091326653957367,0,1,1,3,0,1,14,64,80,64,114,116,2,0,4,1
9.0,6.0,2.0,4.0,8.0,3.0,7.0,5.0,1.0,0.0,0.07936152070760727,0.21369701623916626,0.12344811856746674,0.056476105004549026,0.13432598114013672,0.07547858357429504,0.09336463361978531,0.22384805977344513,0,0,0,2,3,0,56,104,16,80,116,117,0,1,3,6
8.0,3.0,5.0,2.0,7.0,6.0,9.0,4.0,1.0,0.012295028194785118,0.15020310878753662,0.12202340364456177,0.16673456132411957,0.08884374052286148,0.1012120172381401,0.0,0.1358753889799118,0.2228127419948578,0,0,1,2,0,0,64,16,112,16,42,89,0,2,0,3
9.0,3.0,4.0,2.0,6.0,5.0,8.0,7.0,1.0,0.0,0.19347719848155975,0.10370538383722305,0.22302691638469696,0.06800983846187592,0.08636561036109924,0.0218932144343853,0.06300286948680878,0.2405189722776413,0,1,2,2,0,3,10,56,64,112,26,51,2,2,0,1
6.0,2.0,4.0,9.0,3.0,5.0,8.0,7.0,1.0,0.06920629739761353,0.18453960120677948,0.13002000749111176,0.0,0.16414210200309753,0.07730322331190109,0.016477299854159355,0.05748441815376282,0.3008270263671875,1,1,2,0,1,2,20,76,48,48,50,85,1,0,6,3
8.0,7.0,2.0,5.0,9.0,6.0,4.0,3.0,1.0,0.0405585840344429,0.04979204386472702,0.2033803015947342,0.11188943684101105,0.0,0.10025456547737122,0.11479956656694412,0.12635529041290283,0.2529701590538025,0,0,2,3,0,1,34,48,48,64,96,108,2,3,2,0
6.0,3.0,2.0,8.0,7.0,9.0,4.0,5.0,1.0,0.0998622477054596,0.1320527195930481,0.18915970623493195,0.032355692237615585,0.049982015043497086,0.0,0.13097204267978668,0.11856967955827713,0.24704590439796448,0,1,3,2,3,1,116,116,112,32,72,117,0,2,5,2
7.0,6.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.04594581574201584,0.0873350203037262,0.21354363858699799,0.11128263175487518,0.0,0.041784971952438354,0.12715566158294678,0.13163921236991882,0.24131308495998383,0,1,1,3,1,2,108,4,40,80,86,107,1,3,5,4
8.0,5.0,2.0,4.0,9.0,7.0,3.0,6.0,1.0,0.041544362902641296,0.12370187789201736,0.18213586509227753,0.12451353669166565,0.0,0.04405788332223892,0.12511911988258362,0.10044080764055252,0.2584865391254425,0,1,0,3,1,1,30,12,48,96,88,91,2,1,8,1
6.0,3.0,4.0,8.0,2.0,7.0,9.0,5.0,1.0,0.0693148672580719,0.16868475079536438,0.15576471388339996,0.0018929317593574524,0.18686456978321075,0.019103793427348137,0.0,0.07227915525436401,0.32609522342681885,1,1,0,3,1,1,8,8,56,112,38,79,1,3,6,3
2.0,5.0,1.0,9.0,7.0,8.0,4.0,3.0,6.0,0.19244633615016937,0.1127520427107811,0.19292978942394257,0.0,0.08185574412345886,0.03838788717985153,0.12892334163188934,0.15562328696250916,0.09708156436681747,0,1,0,3,0,3,42,108,104,16,72,114,0,3,3,5
8.0,7.0,2.0,5.0,9.0,6.0,3.0,4.0,1.0,0.022149277850985527,0.04020257666707039,0.22940108180046082,0.09015503525733948,0.0,0.07928486168384552,0.13555684685707092,0.09758050739765167,0.3056698143482208,0,1,3,0,0,2,80,32,96,96,106,119,1,1,8,1
8.0,2.0,3.0,4.0,6.0,7.0,9.0,5.0,1.0,0.005590461660176516,0.15362125635147095,0.13539476692676544,0.12263292074203491,0.1043374091386795,0.08143190294504166,0.0,0.11070418357849121,0.2862870991230011,0,0,1,0,1,0,90,72,0,32,46,89,0,3,7,2
7.0,5.0,2.0,8.0,4.0,9.0,6.0,3.0,1.0,0.04483509808778763,0.06793837994337082,0.18560688197612762,0.0409778393805027,0.08617173135280609,0.0,0.0450582318007946,0.12000740319490433,0.4094044268131256,2,0,3,2,3,1,40,80,0,0,0,110,2,0,5,1
8.0,2.0,6.0,7.0,3.0,5.0,9.0,4.0,1.0,0.05948206037282944,0.18159219622612,0.09209419041872025,0.09095527976751328,0.15477024018764496,0.09663011878728867,0.0,0.11630687862634659,0.20816904306411743,2,1,3,1,0,3,116,104,80,32,40,78,0,3,5,1
9.0,5.0,2.0,3.0,8.0,4.0,6.0,7.0,1.0,0.0,0.11090294271707535,0.1845763921737671,0.13983003795146942,0.0035740335006266832,0.13181337714195251,0.08908528834581375,0.02590702474117279,0.3143109083175659,0,0,2,0,0,3,112,0,88,64,112,119,2,0,4,5
4.0,3.0,1.0,9.0,8.0,7.0,6.0,5.0,2.0,0.12919306755065918,0.1809411644935608,0.1921437531709671,0.0,0.03348764777183533,0.07550384849309921,0.09687072783708572,0.10700543969869614,0.18485434353351593,2,0,2,0,0,1,10,24,112,80,60,99,0,2,5,1
9.0,7.0,2.0,4.0,8.0,3.0,6.0,5.0,1.0,0.0,0.06366010010242462,0.21347008645534515,0.1400591880083084,0.04557850956916809,0.14154008030891418,0.06491904705762863,0.08719033002853394,0.24358266592025757,0,0,0,3,2,1,4,104,24,112,110,115,0,3,3,1
8.0,2.0,5.0,4.0,7.0,3.0,6.0,9.0,1.0,0.04930255189538002,0.1550358533859253,0.12702623009681702,0.12832048535346985,0.08981690555810928,0.14248134195804596,0.09530258178710938,0.0,0.2127140462398529,0,1,3,1,2,1,84,20,96,64,22,62,1,0,4,3
9.0,1.0,3.0,4.0,5.0,6.0,8.0,7.0,2.0,0.0,0.20507028698921204,0.15724284946918488,0.1414772868156433,0.1330617517232895,0.0628586858510971,0.04481632634997368,0.058062683790922165,0.19741012156009674,0,1,2,3,2,0,74,40,88,96,8,58,0,1,4,0
9.0,3.0,6.0,2.0,4.0,5.0,8.0,7.0,1.0,0.0,0.16180971264839172,0.10170873999595642,0.17422935366630554,0.11899887770414352,0.10956096649169922,0.007747076451778412,0.09861859679222107,0.2273266613483429,0,0,2,3,1,3,44,60,112,48,8,31,0,2,1,5
9.0,3.0,2.0,5.0,4.0,6.0,7.0,8.0,1.0,0.0,0.13661888241767883,0.17065247893333435,0.08446867018938065,0.11564403772354126,0.05773376673460007,0.04442770779132843,0.027256734669208527,0.3631977140903473,1,0,1,1,2,0,42,88,0,0,8,89,0,3,0,6
8.0,6.0,1.0,4.0,9.0,7.0,3.0,5.0,2.0,0.0039020488038659096,0.055284079164266586,0.2904113829135895,0.13132447004318237,0.0,0.012166294269263744,0.16774852573871613,0.09340881556272507,0.24575437605381012,0,1,3,3,1,0,116,16,112,112,96,104,0,3,6,3
9.0,3.0,5.0,2.0,7.0,4.0,8.0,6.0,1.0,0.0,0.19955876469612122,0.10277558863162994,0.20456215739250183,0.05068475008010864,0.1049533411860466,0.018031025305390358,0.0630156472325325,0.25641873478889465,0,1,2,2,0,3,44,44,8,32,28,48,1,1,8,0
9.0,3.0,4.0,2.0,8.0,5.0,7.0,6.0,1.0,0.0,0.14965401589870453,0.12523137032985687,0.2410321980714798,0.03611570596694946,0.07757801562547684,0.037016503512859344,0.06381724029779434,0.2695549428462982,0,0,2,3,1,2,54,12,48,16,12,43,2,3,0,4
9.0,7.0,2.0,3.0,8.0,4.0,6.0,5.0,1.0,0.0,0.059619560837745667,0.20426839590072632,0.16127291321754456,0.009035840630531311,0.15810014307498932,0.07629958540201187,0.08999587595462799,0.24140767753124237,0,0,2,3,1,2,78,104,16,64,102,111,2,1,2,3
5.0,3.0,2.0,6.0,7.0,9.0,8.0,4.0,1.0,0.0919501781463623,0.16307894885540009,0.17194029688835144,0.042820949107408524,0.040750741958618164,0.0,0.023531749844551086,0.16021959483623505,0.30570754408836365,0,1,1,3,2,0,62,64,112,0,54,110,2,0,5,4
6.0,3.0,2.0,8.0,7.0,5.0,9.0,4.0,1.0,0.06458356231451035,0.16000308096408844,0.16633963584899902,0.05962054431438446,0.06318272650241852,0.08038175106048584,0.0,0.15064790844917297,0.255240797996521,0,1,1,0,3,2,110,56,64,0,20,106,1,2,3,6
8.0,3.0,2.0,4.0,9.0,7.0,6.0,5.0,1.0,0.03734239190816879,0.14207716286182404,0.17722471058368683,0.13365215063095093,0.0,0.059349123388528824,0.09764527529478073,0.09787379950284958,0.2548353672027588,1,1,1,3,1,1,90,44,16,32,88,90,1,3,5,2
9.0,3.0,4.0,2.0,6.0,5.0,7.0,8.0,1.0,0.0,0.16670987010002136,0.1077764481306076,0.2271726131439209,0.05457622930407524,0.10038074105978012,0.038973692804574966,0.038487087935209274,0.26592332124710083,0,0,2,0,2,2,2,24,88,112,36,39,2,2,2,1
7.0,2.0,5.0,8.0,4.0,6.0,9.0,3.0,1.0,0.06660233438014984,0.17096297442913055,0.1139843612909317,0.05401170253753662,0.14152804017066956,0.0905078649520874,0.0,0.16632428765296936,0.19607843458652496,0,0,2,3,0,3,42,20,0,32,54,107,2,1,3,3
3.0,2.0,4.0,7.0,6.0,9.0,8.0,5.0,1.0,0.1263563334941864,0.18979860842227936,0.11301825940608978,0.023156320676207542,0.10863249748945236,0.0,0.019255109131336212,0.10974061489105225,0.31004226207733154,2,1,0,3,2,1,82,4,112,112,70,95,1,1,9,0
8.0,5.0,2.0,4.0,9.0,3.0,6.0,7.0,1.0,0.008872350677847862,0.10613632202148438,0.21586915850639343,0.12419501692056656,0.0,0.14199110865592957,0.0994531661272049,0.05715285986661911,0.24633002281188965,0,1,3,2,0,0,4,8,64,96,106,108,1,1,9,0
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.16741399466991425,0.11411735415458679,0.18783004581928253,0.07223716378211975,0.10156943649053574,0.026703407987952232,0.07727568596601486,0.2528529167175293,0,1,0,2,0,2,84,8,0,32,52,56,1,3,5,4
3.0,2.0,6.0,8.0,5.0,7.0,9.0,4.0,1.0,0.15520872175693512,0.16623732447624207,0.09276153892278671,0.01851196400821209,0.1148187443614006,0.05789580196142197,0.0,0.13277567923069,0.2617902159690857,1,1,0,2,0,1,64,48,16,32,60,93,2,2,9,0
9.0,5.0,4.0,3.0,7.0,2.0,8.0,6.0,1.0,0.0,0.1139025166630745,0.1484304964542389,0.16083598136901855,0.06058052182197571,0.17423303425312042,0.010631431825459003,0.08429695665836334,0.24708905816078186,0,0,1,2,1,3,96,116,0,96,106,118,0,2,6,1
8.0,3.0,5.0,2.0,4.0,7.0,9.0,6.0,1.0,0.0253109410405159,0.14881682395935059,0.11915318667888641,0.15906699001789093,0.12323032319545746,0.09149712324142456,0.0,0.10600219666957855,0.226922407746315,0,0,3,3,2,3,78,72,24,112,6,69,2,0,2,6
8.0,6.0,1.0,4.0,9.0,7.0,3.0,5.0,2.0,0.010554580949246883,0.06758546084165573,0.29517701268196106,0.10556655377149582,0.0,0.0155087411403656,0.18888603150844574,0.08949213474988937,0.22722947597503662,0,1,2,1,1,0,118,28,56,80,104,116,0,2,4,5
9.0,3.0,4.0,2.0,5.0,8.0,7.0,6.0,1.0,0.0,0.18183615803718567,0.1381935328245163,0.1881071776151657,0.12516339123249054,0.047334183007478714,0.048158206045627594,0.06996697932481766,0.20124036073684692,0,1,1,2,3,2,50,32,56,0,4,48,0,3,1,7
8.0,5.0,2.0,4.0,9.0,3.0,7.0,6.0,1.0,0.056395236402750015,0.10043556243181229,0.17596475780010223,0.1081157848238945,0.0,0.13728457689285278,0.07245863974094391,0.08184633404016495,0.2674991190433502,0,0,2,1,3,2,26,100,72,32,16,85,2,1,3,3
4.0,5.0,2.0,7.0,8.0,9.0,6.0,3.0,1.0,0.14422763884067535,0.12060779333114624,0.1953396052122116,0.026105280965566635,0.02393495850265026,0.0,0.056263092905282974,0.19133028388023376,0.242191344499588,0,1,0,1,1,1,106,48,8,112,74,105,1,0,0,0
8.0,4.0,1.0,6.0,7.0,9.0,3.0,5.0,2.0,0.06200716644525528,0.11679211258888245,0.22988192737102509,0.07302504032850266,0.06590105593204498,0.0,0.1638736128807068,0.07429132610559464,0.21422778069972992,0,1,2,2,1,1,96,16,96,32,92,113,0,3,1,7
9.0,6.0,2.0,4.0,8.0,5.0,7.0,3.0,1.0,0.0,0.07648216187953949,0.21598385274410248,0.12719225883483887,0.013628612272441387,0.09021814167499542,0.05435924977064133,0.13281410932540894,0.2893216013908386,0,0,3,2,0,0,106,72,56,32,114,117,0,2,7,0
8.0,7.0,2.0,4.0,9.0,5.0,3.0,6.0,1.0,0.0161077119410038,0.05250973254442215,0.21877425909042358,0.12012505531311035,0.0,0.10792683809995651,0.12051108479499817,0.09709308296442032,0.266952246427536,0,0,1,2,2,3,104,44,64,48,98,118,2,3,5,2
9.0,3.0,5.0,1.0,4.0,7.0,8.0,6.0,2.0,0.0,0.18924222886562347,0.14712068438529968,0.19751791656017303,0.15090681612491608,0.03774389997124672,0.017836613580584526,0.06998680531978607,0.18964505195617676,2,1,0,1,1,2,32,20,24,64,4,62,1,2,5,0
9.0,6.0,3.0,2.0,8.0,5.0,4.0,7.0,1.0,0.0,0.06517716497182846,0.16614270210266113,0.22684210538864136,0.04730645939707756,0.06756949424743652,0.06982476264238358,0.05583418160676956,0.3013031482696533,0,1,0,3,2,1,112,68,72,112,10,20,2,3,5,0
7.0,2.0,4.0,6.0,3.0,5.0,9.0,8.0,1.0,0.025749264284968376,0.21214216947555542,0.14941461384296417,0.05994979292154312,0.19378408789634705,0.11469994485378265,0.0,0.025270815938711166,0.218989297747612,1,1,1,1,1,1,74,104,0,48,10,70,0,0,0,9
7.0,4.0,3.0,5.0,9.0,2.0,8.0,6.0,1.0,0.06096721440553665,0.106329046189785,0.17450803518295288,0.08445578813552856,0.0,0.2112693041563034,0.050336021929979324,0.07782389223575592,0.23431068658828735,0,1,0,3,1,1,32,28,112,32,118,119,1,1,0,6
8.0,6.0,5.0,2.0,9.0,3.0,7.0,4.0,1.0,0.015629470348358154,0.14392490684986115,0.15111927688121796,0.1542062610387802,0.0,0.1538984477519989,0.04592632129788399,0.15201950073242188,0.18327581882476807,0,0,0,0,1,1,46,44,8,64,54,69,2,3,3,5
8.0,7.0,2.0,5.0,9.0,6.0,4.0,3.0,1.0,0.016379714012145996,0.027349725365638733,0.23808598518371582,0.11573392897844315,0.0,0.07170508801937103,0.12331187725067139,0.1372968703508377,0.27013686299324036,0,0,1,0,2,3,66,16,24,80,94,117,2,2,0,3
9.0,4.0,2.0,3.0,5.0,6.0,8.0,7.0,1.0,0.0,0.1142927035689354,0.18101917207241058,0.11761168390512466,0.11211999505758286,0.07116013765335083,0.03600452467799187,0.036860715597867966,0.33093106746673584,1,0,3,3,3,2,64,76,8,16,48,66,0,2,8,1
8.0,3.0,2.0,6.0,9.0,4.0,5.0,7.0,1.0,0.05495314672589302,0.1358216255903244,0.15967443585395813,0.09754210710525513,0.0,0.1309739351272583,0.11397890746593475,0.06917858868837357,0.2378772497177124,0,0,1,3,3,3,80,108,48,64,56,91,1,1,9,0
9.0,4.0,3.0,2.0,8.0,5.0,6.0,7.0,1.0,0.0,0.13177552819252014,0.1368149369955063,0.2280484437942505,0.03855684772133827,0.10411986708641052,0.06059064716100693,0.04486510530114174,0.25522860884666443,0,0,2,2,1,3,46,92,88,80,20,37,1,1,8,1
9.0,6.0,2.0,3.0,8.0,5.0,4.0,7.0,1.0,0.0,0.05876849591732025,0.2354261726140976,0.12504583597183228,0.013817821629345417,0.07921721786260605,0.10878322273492813,0.055421728640794754,0.3235195279121399,0,0,3,0,3,3,116,108,80,16,26,113,1,2,0,5
3.0,5.0,2.0,8.0,7.0,9.0,6.0,4.0,1.0,0.15763458609580994,0.11173506081104279,0.16883252561092377,0.02099609561264515,0.056500911712646484,0.0,0.1056569516658783,0.1336853802204132,0.2449585348367691,0,1,0,1,3,3,118,80,104,48,66,114,0,3,9,0
9.0,6.0,2.0,3.0,7.0,4.0,5.0,8.0,1.0,0.0,0.09312281757593155,0.15345479547977448,0.15306013822555542,0.07063565403223038,0.10830962657928467,0.0946970134973526,0.06167425587773323,0.265045702457428,0,0,0,3,1,0,88,28,32,112,90,107,2,0,5,2
8.0,2.0,5.0,6.0,4.0,7.0,9.0,3.0,1.0,0.05315183475613594,0.17468489706516266,0.12060946971178055,0.10683948546648026,0.12546175718307495,0.058699771761894226,0.0,0.1485285758972168,0.21202419698238373,2,1,2,0,0,2,80,100,48,80,20,89,0,0,1,4
9.0,2.0,4.0,6.0,3.0,5.0,8.0,7.0,1.0,0.0,0.21469895541667938,0.12002208828926086,0.10863033682107925,0.1289287656545639,0.11036543548107147,3.1887335353530943e-05,0.007209910545498133,0.3101125955581665,2,1,2,0,1,3,118,8,8,0,42,65,1,3,6,0
9.0,4.0,5.0,2.0,7.0,3.0,8.0,6.0,1.0,0.0,0.13038426637649536,0.12742486596107483,0.19089865684509277,0.06109831482172012,0.15945929288864136,0.014577982947230339,0.07868289947509766,0.237473726272583,0,0,2,1,0,2,88,116,80,96,108,112,1,0,9,0
4.0,5.0,3.0,8.0,6.0,9.0,7.0,2.0,1.0,0.15810513496398926,0.1345493346452713,0.17069290578365326,0.01501875463873148,0.06429427862167358,0.0,0.040315404534339905,0.1713649034500122,0.24565929174423218,2,1,0,2,2,2,104,8,96,64,54,107,1,1,6,1
8.0,3.0,4.0,6.0,7.0,1.0,9.0,5.0,2.0,0.062077928334474564,0.15302570164203644,0.11508059501647949,0.10483943670988083,0.06249246746301651,0.21900878846645355,0.0,0.10840467363595963,0.1750704050064087,0,0,0,0,3,3,82,100,112,96,52,113,1,3,0,8
5.0,4.0,2.0,9.0,7.0,6.0,8.0,3.0,1.0,0.10720489174127579,0.1472964882850647,0.16994240880012512,0.0,0.03611263260245323,0.061834510415792465,0.019842416048049927,0.15961584448814392,0.29815080761909485,0,1,2,1,2,3,38,116,16,96,40,110,2,0,4,0
7.0,3.0,4.0,8.0,2.0,6.0,9.0,5.0,1.0,0.05855575203895569,0.18596746027469635,0.13005971908569336,0.02998499944806099,0.22562658786773682,0.05974043533205986,0.0,0.0711991935968399,0.23886585235595703,0,1,2,3,3,2,90,76,16,112,64,73,0,1,2,6
8.0,5.0,4.0,3.0,6.0,7.0,9.0,2.0,1.0,0.014502711594104767,0.13381172716617584,0.15283125638961792,0.16816991567611694,0.0667991191148758,0.06523619592189789,0.0,0.18624654412269592,0.21240252256393433,1,0,3,1,1,1,114,104,32,80,48,103,2,0,6,0
9.0,3.0,4.0,1.0,7.0,5.0,8.0,6.0,2.0,0.0,0.16237807273864746,0.14856018126010895,0.19405077397823334,0.0832035094499588,0.09141077101230621,0.050989218056201935,0.08792891353368759,0.1814785599708557,0,1,1,1,0,2,64,40,104,80,30,48,0,1,0,9
8.0,3.0,5.0,2.0,7.0,6.0,9.0,4.0,1.0,0.018521394580602646,0.14572647213935852,0.1168603003025055,0.1517598032951355,0.08663959801197052,0.11178494989871979,0.0,0.12749548256397247,0.24121199548244476,0,0,3,1,0,0,100,12,88,32,32,83,1,2,0,9
7.0,8.0,1.0,6.0,9.0,5.0,4.0,3.0,2.0,0.054945722222328186,0.04511161893606186,0.20697568356990814,0.1120033860206604,0.0,0.1135241687297821,0.12063334882259369,0.15195412933826447,0.19485194981098175,0,1,1,0,0,0,114,24,72,80,96,107,1,3,0,1
